x_victim,y_victim,x_killer,y_killer
3868.7246354788344,3555.2838350886395,3860.2760287352235,3565.7311820314167
4955.430050416543,2763.7011477913043,4957.69231938157,2785.074585601506
3903.8241572937322,3916.146636895498,3944.2162151563352,3802.4832292077717
5852.994595601482,3967.929411937716,5825.639682255681,3850.758875590991
3944.0562155484913,3804.2523229109734,3953.8212112225215,3791.3927465864053
2391.0459042992543,5130.800600978919,2378.2118965394693,5132.835105796309
3777.589800025,2705.9525834495503,3774.6527091845364,2713.6677017948487
2420.580890733111,5126.041710682081,2394.1006419101914,5119.869176791233
3911.7111967862825,5454.364043225384,3881.018566130965,5419.5663245923415
3819.079580687302,4058.453739083973,3820.714086485082,4068.9249291055658
5108.944654547416,2835.1839529805075,5152.091215462708,2854.8375518687453
5020.500949752574,4267.645696946821,5016.707704147784,4260.763831461198
7033.639231276394,4392.3095482609115,6965.394692660067,4462.12961242742
3521.7369369192725,1599.6927066355229,3483.2284822831316,1621.7513192369627
4670.801728427136,1651.3248938115348,4656.456665547388,1610.1968377528488
5027.29152134431,4208.441136173686,5038.254945453565,4204.221538672699
3895.6196283832637,3815.9897059075834,3902.880473332173,3815.9586471601783
4972.483498814954,2794.14750454043,4963.424070039044,2790.2811610755857
3952.6193318153632,3887.683020384754,3942.0101029164143,3800.07821549457
3946.3460922889894,5530.063936117804,3945.835975892216,5526.271004237735
3794.5908563949597,2605.0800463724354,3816.2485288026255,2616.591390707376
3809.2599969117723,4087.7800985781896,3808.9312134038887,4098.259445442535
5108.230617081821,2935.3217467604245,5127.949470712081,2958.3096119862453
3757.0612228891596,3953.9030933747713,3752.133862417004,3954.698699267894
6953.738564366264,3121.464349352085,6966.926296749272,3042.7696402704896
3911.137707995814,3625.7253879279706,3914.055347903559,3589.0130073210603
7141.916299224757,2514.3207394099522,7439.350550611395,2580.0330489386056
3768.9306839934216,4046.8079637059714,3808.3034502366418,4287.304629155321
6262.688963997637,6370.467837088635,6250.926796748047,6377.525388418166
4979.161129507035,2391.286844885184,5154.25309251693,2460.1102056122413
5085.416241626859,2389.4288102235046,5139.695324276166,2487.10198259318
5131.949774632905,2897.209526447239,5101.065771897618,2899.6650498405643
3936.539371227031,2673.6530547719244,3982.982865238075,2696.6318219808286
6697.963191266688,4278.4958664317,6734.100514459524,4265.353937857995
3761.9208188215225,3953.7851328795764,3750.5821799456376,3958.227161207938
3325.2693400261273,5020.753811877912,3518.8641596466678,4967.045080771861
5105.221683280188,2370.978659366031,5225.577466721896,2518.4902978178975
4367.538785444153,5167.201139212894,4363.226952875116,5199.43604059794
4371.404187734834,5166.22137690839,4336.566939786912,5180.911536981527
4368.652194479915,4435.400579900539,4368.867409638702,4392.408998997552
4260.5674397856865,5203.9213629378355,4307.083404207343,5199.915098247308
6708.513126193318,6502.844610674973,6454.38418043093,6673.183330433014
4277.451163109894,5199.5800402449995,4259.427050423896,5173.10481101762
5058.373170653994,4461.388280911076,5051.294286043417,4453.885554202073
5358.093220359754,3405.463025825917,5366.5173565751065,3416.9509976691234
5596.768713802172,4606.4746704052195,5595.1323256560645,4605.499613971534
4507.729186938267,5045.373986828464,4480.343528569783,5074.565130967816
5130.279504216902,4466.863718471278,5132.043578324563,4476.261656221431
5320.543508471793,3577.803936755057,5241.405820083774,3574.237827848461
6650.369268702772,4656.530390856885,6681.217820544557,4652.742478572356
5903.187413756339,3619.8022651905267,5896.581626025426,3610.1034654326827
5237.353437859221,4955.719304609547,5168.336822703866,5088.118666375818
5594.848718508043,4605.585574545161,5597.201653917515,4606.652552322175
5927.8392749037375,4112.217685740967,6004.3241070487575,4066.057798877944
5642.555581971613,4433.573760848625,5482.32381783378,4440.892644870968
5453.238398925493,4542.500552694723,5566.171141737398,4797.342908473263
5836.153225114645,4950.589905416899,5780.251871931687,5135.313531094286
6006.699003188718,4885.405124007049,6006.959394707366,4890.355700108578
5868.620596518146,5041.691172325558,5933.236595008346,5051.335070257181
5810.398935296727,4959.774196631871,5857.2618792601,4947.808422038182
5896.121705584055,4959.1975705941895,5878.368023607785,4920.823703863471
5676.451655755745,4644.104068372381,5758.407847039591,4586.757699123286
5865.2060166519195,4907.543108962968,5871.741530045269,4935.611432324921
5970.096112509528,4625.681211565658,5973.138614856336,4645.648535175159
5984.534979080933,4790.899316423244,5997.267183168668,4730.965973122615
5957.922965875084,4804.308538459464,5950.8208656351335,4775.869078752258
5932.984987781892,4790.106220327892,5942.31453354281,4775.3530015857805
5169.71658402798,2696.9160565782927,5162.948600616175,2685.817730838895
3944.7068806203906,3901.203928421744,3936.6353709917375,3894.877669417477
6398.199847549393,3699.8629317085006,6410.240602351465,3709.266516503636
3981.5265550819727,3806.4430626395524,4007.350178063289,3789.601378427994
5066.974875061581,2566.2230435709716,5060.775674569425,2662.2651611148012
4005.3737123193328,3615.4819620540147,4001.841485682633,3622.4629645515574
4007.351119237453,3788.6172239773923,3971.42556023147,3786.210641640584
3953.129761936858,3904.1444702341414,3947.5075012071047,3902.4823566608907
5133.541300143872,2701.7583976509864,5129.259898872797,2720.013725456555
2460.484008617626,5154.455444962145,2452.275558148142,5151.00635537658
5125.952926585965,2814.5029056301332,5125.5595157855005,2808.9992328450176
3956.452734184475,3903.3952955997656,3950.353298153681,3902.0801615682312
3894.8089637035205,3966.3472981683867,3901.095379668187,3959.675628246009
6569.6152705508075,1529.7763289795857,6570.130406543121,1496.0752351097178
5115.51624628371,5204.16826429347,5122.975365256458,5208.214685748319
3179.4140112401687,4542.701022791611,3181.0365954985405,4536.356881478232
3888.46450866542,3800.432724429597,3887.1741588868654,3807.56274616974
3571.484265969936,7079.408530861444,3570.4474057661623,7070.665650329289
5732.610263210139,2397.3403202443133,5736.62719454119,2401.4035259717502
3976.218646522925,3990.465827289639,3915.1941686417435,4073.5122119798725
5236.026068563558,5071.984745135429,5205.231163649109,5112.7764882929205
2866.420268577773,7328.620782792199,2872.632959232943,7319.26111945804
4321.84070137083,4817.437918044318,4314.07287727236,4819.054541532986
2483.411168109882,5175.999549020713,2485.0701444359206,5177.113585505918
5137.603721559506,2712.1699799755393,5138.978777012801,2690.233720015392
5247.789490712033,5184.269018948483,5219.75348099637,5145.549427574932
4903.070649336644,2784.9431349432966,4954.484484106657,2784.5061164065773
2477.9365148614834,5226.880679214021,2476.9675760598625,5224.69935122708
4963.981245144007,2801.8939953578547,4965.295438001377,2809.407702432102
5160.524449694976,2719.98266670915,5123.534108985027,2720.2443131266837
5650.472111587962,2307.6177166232437,5621.899318874219,2347.1896980644656
3936.331685461555,3902.197494613984,3919.4369817721035,3901.930201151468
6573.128987428952,1570.8163852539576,6555.549108948262,1605.7250055759666
4090.0254264082687,3890.925992828449,4086.84363028522,3869.477888534587
4021.0997914220798,3599.75400060294,4028.4635380795635,3609.5199374511335
6542.65627780324,1556.553831975902,6380.422322494308,1806.3301609554878
4848.837684221362,6870.958531964382,4829.908161989799,6844.512165411359
4523.1380903478175,3647.4737267800815,4532.597831868059,3631.9685098811033
4022.5262977296625,3611.947225619545,4016.7525079595393,3603.2821488182626
4974.391258844954,2674.5954838345983,4987.462913081095,2653.4143592785313
3841.4726238416083,2755.779284854694,3813.4017906818854,2766.2686709101204
4023.9603334305552,3589.1513599231375,4154.313268840027,3487.4471386099544
4679.906647287629,1831.6124519302648,4651.770245661162,1643.8609121056077
6850.7439932745265,3436.2362837345986,6907.050051347914,3373.0756542263375
3691.125384496607,4110.013455849373,3628.65149840319,4146.84191460315
3628.122558523141,4145.816662214063,3516.4453420457303,4060.1902054161633
5252.582890728209,3685.1090855169473,5268.740655047414,3691.2718939414362
5016.740645243516,7594.929777132899,4945.777995642167,7523.697324271264
4023.146217778878,3624.2944894742905,4029.802828914635,3620.1414016142116
5013.719162453033,2804.5280281175783,5041.31658500837,2799.0999629902867
3628.325538417798,4146.331484481656,3737.6959370197624,4245.1070855218495
5022.913179134365,2806.098220347499,5000.45833220997,2653.2622027887187
2297.930054093005,5472.617174957904,2243.625089154193,5412.8538704562
6430.321494310063,3493.925554104034,6479.372981928966,3509.5424570037817
4967.8943335923195,2815.7342751610904,4968.046176357411,2830.167808412234
3820.568204489695,3761.011330854581,3791.375491726736,3756.9884387538264
1552.2305484545382,3255.3435506285523,1563.7469123850187,3265.2698008093116
5284.719910000221,3713.6630547474147,5265.468506204642,3695.628902870336
3806.006985276997,3760.49431251394,3743.7454908198756,3761.8216818096034
5551.4254523885975,4361.595584324548,5543.997078438533,4486.963433913153
2430.120632057274,5189.555280501763,2434.0470538062405,5190.3348864341015
5724.938438876376,4496.0592547567285,5609.979661814555,4534.009906838463
2854.3933176634373,6035.950696199274,2845.2002421562693,6032.885605672535
4494.13204379401,3414.1641809701446,4533.0135171237325,3264.7556059911617
4557.003419109267,3363.1842274896385,4492.914478150788,3412.9506937482997
4497.408271058159,3376.6881943916806,4492.144283960089,3413.17186967679
5266.4121901662,4995.493324771262,5158.725865867976,5056.0064313567855
4581.946416797998,5830.149788848556,4683.563108913949,6062.374474572366
2726.0755145207977,6885.585005919103,2762.430248945468,6911.984313763937
4631.5494324768815,3441.8999561275587,4489.81958377553,3410.4509351692764
2826.6293072811095,6205.920475685109,2791.977470643454,6203.1088747331505
3534.5099252207715,7606.673120899213,3777.7755250599876,7340.059813578889
3229.532790360808,5426.85164006951,3129.097271820412,5396.665674839032
3913.756054519474,5686.781983377492,4241.092663988568,5751.3107663951805
4588.773694182122,5936.3569010860265,4613.612221538673,5909.277438045495
4046.6391798059317,5703.5166874591,4124.782674552268,5779.178933384967
3285.590692179676,5581.995416677901,3202.514817365644,5487.016512214431
4217.923779598579,5933.120516861478,4249.127154100112,5935.139649167527
3146.9842868032188,5613.484594400504,3170.5986602974012,5588.918066377289
3255.2284136558487,5664.819997990201,3330.8483067443462,5681.815093590457
3512.441900877694,7032.798449023409,3485.476633635702,7034.643150384435
3182.8791007865175,7169.739289854681,3431.7045301359553,7252.628498459562
3431.11441393526,7251.891245364594,3808.969487819883,7529.3650750856
3424.8741155046187,7020.0806762728525,3432.2795875500306,7012.464694939473
4295.608295077708,6960.975566236357,4287.763294697807,6957.40914360504
3199.026512189921,7135.677569417722,3438.7329050664093,7010.840228332774
3598.6835718539905,7098.629817083782,3555.4846189102477,7099.954990306396
3719.106178661327,7260.309734534964,3707.8017357800595,7275.333383986804
3598.7503952196193,7455.9007845569,3760.271254237122,7560.566253514085
3685.8265739544754,7380.782537297703,3740.5928710959042,7517.1574187318165
2664.08570567229,2347.656363587344,2678.079083139502,2357.4387709834045
3940.414498984071,3901.468398361769,3919.4583150531494,3903.596079421374
3900.4393812760263,3936.8628214146534,3906.9363065286607,3939.7315202658815
3761.0656052313598,4022.1422986708367,3749.064379744167,4018.371013796535
3852.632753351095,3817.0529189879435,3859.3037958240297,3796.725753123154
3933.677574319671,3962.776483390972,3934.557258438092,3957.729280075294
3900.6947531991345,3915.1646785179446,3895.499158090299,3922.3640334214865
4387.508618851424,4750.229612182323,4381.88102480141,4752.2757248144
5035.043345481997,4189.855456236627,5035.174168690763,4191.546432484234
5305.664172391735,6166.918845787142,5305.664172391735,6166.918845787142
4984.768958899611,4285.58792748057,4980.573518202162,4280.149509437477
4790.146377092213,6973.24283028718,4796.393577466722,6974.591219139169
3770.910914434033,4046.6134543787884,3765.3012026931306,4050.86160082941
2284.6591846588612,3330.311210021544,2290.9228555812365,3354.3942882492934
4490.037622456808,7343.2503939941325,4543.599216668586,7494.615042610189
3877.823279844902,4929.549956985399,3899.3730309484536,4927.43357001576
3896.9962524601656,4068.423910725709,3894.3189256889077,4072.211195560795
4027.8919316374227,3999.8898041916564,4041.9364462342005,4013.141536417803
4329.010252425852,4781.620907791893,4337.904975723099,4788.085519398237
2596.078342945238,2313.777858387602,2586.8982870140026,2280.02358817748
3943.9366864296903,2485.0233994524524,3920.9343898666916,2499.970970659386
2723.4361484408128,2155.7115791382867,2735.1440413136243,2149.1550461886122
3806.7511403158323,4091.586520621273,3812.02924502636,4083.1918745297194
4813.726240867057,6917.798260298382,4815.688275273835,6893.677221379359
3926.1233967563803,3869.614986237779,3872.6082338033484,3816.504528175176
2492.7722432052865,5140.591322080093,2562.2655630746003,5033.175742216318
1557.0121837936672,3446.9267673363547,1607.7566868708655,3464.7573118693335
3071.3060409165664,3131.054914081093,3073.8741914848247,3226.324327636452
3906.7267384148568,4882.077759613334,3886.9689829191593,4864.189489731642
4823.821902397298,6981.946181504457,4844.92961536859,6952.307352187862
5782.467395913245,4562.841208722528,5697.751054531729,4633.71036835694
3809.711133060948,4138.301386516209,3802.2526415376433,4138.474876287068
3852.5254594964226,3907.936460940047,3851.425540623675,3926.5720231077867
1480.985703466413,3421.7039271962567,1478.8503361511368,3406.764355969716
3852.369224585234,3905.9916813929376,3763.083482638523,3910.042808718606
4018.3936019764656,4965.011830853356,4076.8442822444063,4863.700706615915
5583.519491373796,3988.0586175033886,5605.874260112108,3992.938291817912
5070.210945561408,2625.985563760873,5074.72513057566,2625.6941134948197
2827.983029453359,3331.69379486815,2816.8787429442573,3337.4741728574195
4977.980583380923,5577.1195070600315,4990.895375256433,5473.914740405048
4135.451824872978,2687.664941997691,4115.860657204272,2694.4279058139564
3716.5264202783815,3920.6743120727647,3718.4624155332954,3945.6995056384667
3819.317697750741,5625.432486685082,3783.8605297536037,5655.916490400758
2980.303911019826,3391.280158627062,2946.769561839309,3417.073664035137
5160.624527881059,2690.8053264575333,5161.6322116857555,2712.4664498371326
5649.29187918657,4045.3312614429865,5677.519574706925,4096.5578025544055
4049.6983095629666,2735.944039352845,4059.805892632616,2737.9070149337867
5363.4453641045,5572.7901059066035,5303.779941715829,5525.559476569911
5337.001507349247,5551.727883019895,5390.618317111968,5343.670667473854
5383.174256925841,4431.63494207122,5392.414077416477,4400.471724334009
4023.013825946505,2700.4404400969606,4047.808431842079,2668.972595655403
2901.7196330401152,2248.103352687861,2939.7220497008584,2247.2969232918545
4095.761255487119,3920.80733135458,4100.952772174578,3914.6564444694986
4093.641417545545,3905.303055629766,3966.4555331972224,3958.1822985727977
5195.1866392484335,3053.1046737630545,5169.158781473575,3055.7151771686836
3829.2966536846725,5640.479979215737,3834.24440626371,5647.52058941032
4789.2045754789815,6444.314871777275,4794.225112193352,6634.441464604253
6057.289624290136,6109.895613000948,5972.881360584901,6237.309261496908
3744.836939125149,3974.106965424104,3718.4081411565166,3954.1088967919195
3745.968230470023,3973.3132418793093,3747.046816061725,4012.413695064473
5281.569486349298,4412.9877720887935,5343.374511336982,4373.445280771371
4224.713096291431,5274.963071168943,4232.97503682589,5250.731601148036
2862.794238249416,3651.5066580719167,2933.0560268234635,3462.4115921284506
3123.1785412290656,2514.6081112546294,3125.891005169105,2524.3031463158177
4352.612390655905,5168.0397253928295,4306.063171413795,5164.11973500065
2801.523486462043,5315.817559270688,2804.053048889586,5327.263492001245
2849.657642995973,5329.98975982902,2825.5877412065165,5316.932536930057
3511.0414337219763,4987.2928742821705,3187.784814252906,4557.743182002005
4006.073318447749,3537.7406624003374,4004.9319879117943,3531.3196585302485
3199.0726297239466,4598.921747740815,3343.9732941831026,4594.482542934944
2653.9840833723447,4187.146443268522,2711.2278646375867,4189.048242528817
2929.5501530633505,3463.8026475425304,2922.297778681915,3461.307281109605
3212.3030286690473,5106.313131585462,3198.901022301416,5093.813083791461
2928.0492939968285,3463.8321376663293,2990.078318435494,3433.8585640721467
2490.8274636581773,4857.402996561283,2602.3644451851833,4866.992620116127
3213.2768302038476,4868.303989451007,3199.7418045544005,4831.206668611107
3197.0516150695707,4668.697890446347,3159.387079933628,4494.967806451455
3152.9952524626165,4460.322871757668,3226.909110516886,4424.586488758606
3184.4894497807604,4433.092193401487,3176.987977970642,4481.333643790089
3152.6084298812993,4524.460440047941,3174.793159820687,4492.657537604075
2996.3666167484885,4120.577822113181,2972.0805586260817,4306.7947774637805
2331.5980500047795,3689.986563758422,2331.5980500047795,3689.986563758422
2853.557868730714,4276.4522635973935,2844.858595934814,4244.679165002047
2381.4506336994273,4110.973139771716,2352.447410668111,3983.648902821317
2600.3956656968976,4266.104681115978,2784.481645878319,4260.230185710329
2393.9119364903518,3853.7408290665953,2496.9217232310707,3732.1530486444885
2708.460185146605,4142.015573491241,2705.416427900912,4084.3444991556394
2652.6523219305836,4073.868289538506,2565.7529270761593,3944.315038443533
2431.977882407151,5158.3691608599,2446.8926693807125,5158.336219764167
1536.4335675647853,3379.8536768292233,1534.8423557785397,3385.5973490261053
2437.3552809919584,5208.672723841363,2456.202764208911,5213.525417829858
2446.760904997782,5164.55204766655,2451.669755711383,5169.107016894566
3894.1943769745662,4068.563518226671,3902.9548260911124,4065.7710544827096
3878.440062646905,3914.538797699025,3899.833265114546,3942.1352790801984
4029.2958497650743,3994.762601072056,4040.3659402795583,4004.8199881863034
3890.0444263617,4064.2934110455612,3901.6224371999087,4065.9677598829417
4011.7953436388634,3805.037575888294,4016.6235670991005,3807.406511258551
3908.7681451761146,3966.9496496332117,3904.6100377204957,3946.504209548506
3927.478373827515,3896.95013492614,3928.8509194830403,3893.62402543131
3751.659196913733,3912.881389996593,3741.934985453467,3856.1025487682627
3602.5314055602803,5446.945081016958,3607.9481765976066,5458.173288790958
3765.6717115889423,3864.254371925559,3767.2051980264755,3864.7189982377495
4016.805527437433,3536.76748831498,4021.9026129837916,3525.305555623638
3911.1991980411813,3925.9238678336574,3918.7295325256555,3905.9659559657944
3932.7003218129366,3901.5025943563865,3916.684988517185,3906.309484535577
3815.151433452369,4092.297420839655,3814.1274359621666,4082.8091303697784
1611.0564434891091,3248.3302344847193,1579.9358923139894,3424.0367842235682
5475.320227156306,4062.3872196391676,5575.390883845873,4033.0128602625973
5208.019862696415,5264.105686015476,5206.028024441117,5306.245190575513
6538.489386055427,6870.7019051423895,6543.613765652535,6849.347918264906
3865.4471533158007,4041.4583297589957,3815.6402165680965,4071.323668324342
3756.254322906071,3942.4668861105733,3753.8816228391597,3940.591126002142
1583.0935316335008,3434.169151546197,1588.5062242494503,3433.9247599883333
6847.554667758167,3044.983281903721,6848.547920225686,3030.5613564672635
4039.0065710623257,3604.2719503138474,4035.6760694213986,3606.159318236965
4023.918921767349,4048.276509126203,3962.9986004936263,4111.732981046615
4029.024791605903,3596.6289886544396,4032.433724427146,3577.2094284082636
4726.821042105289,3702.525513417859,4729.178055936138,3690.644758223632
2607.227021502398,5042.2599552452075,2573.6602018132307,5088.443371462325
3752.1335486922826,2796.939340834949,3780.8158313337467,2784.426744052098
5411.063757196674,5252.412224479842,5419.4351876588535,5231.12317861966
3767.5496677704223,4124.745655035159,3805.0862032200903,4099.26901159556
5189.890965953515,2659.117247261649,5183.378040740096,2676.9474780699065
2499.575363785873,5138.385837289615,2505.180683380678,5164.362244210186
3832.7871549334436,4114.710542376121,3820.193617172507,4106.699267893951
3945.275036090598,2483.3344624155334,3949.106556111382,2509.7155742265336
1784.997821083772,5094.022024455822,1752.9986838267553,5100.318479611569
3790.5049056252315,5610.7558167749585,3822.7727481060097,5611.992519626177
4887.6934321239405,4799.460864066509,4884.708027676403,4878.146475131189
5160.619508285519,2753.750740807008,5192.420528381058,2724.5194399033335
3761.1547030521983,3951.090551248649,3760.9281938034464,3946.141543770726
4194.279602255877,2471.4946482974306,4021.7162604993614,2489.1956245205283
2599.308923262443,6859.621147987383,2599.9737059467993,6853.007203413717
3761.9819951421687,3966.1163967735374,3769.5976627508267,4109.900201224997
3233.512388450028,5848.04841164605,3225.893583594158,5796.877399810294
6766.375886333612,3141.271987078463,6754.180778968679,3155.495638491082
1698.2047789098556,3882.661542496219,1664.761880485587,3882.7352678057164
3756.8952625116117,4005.0693993397076,3765.6811233305802,3968.6127043806264
3886.39769020174,4077.4005161752057,3901.0495758588827,4072.5776260352304
2495.910274729719,5234.7802676954225,2513.8772895164475,5453.925456065059
5320.832135215355,4720.426391111787,5211.626755816775,4769.342977100547
2521.604015676432,6846.29098458092,2493.0917718338924,6637.037222947983
1628.9211840167059,4356.958732944282,1629.5241629309733,4392.605076948341
4243.3681093918885,5623.136021725437,4191.202903914451,5697.873407173021
2461.356163342737,5462.3627687187045,2450.905836015108,5234.790620611224
4346.3143668765515,5626.204249499388,4320.327607040179,5593.241820485734
3947.2838154808446,4098.199210296053,3938.583915235502,4123.860323871755
4271.9547059933675,4146.193759329021,4165.817554368739,3855.7922750189337
3958.0806517631086,4383.969803995578,3994.1389163261856,4355.63418717111
1949.2102813473496,5144.208254391533,1942.8259832696488,5136.398077455692
4320.6472925311455,4110.973139771716,4271.006943610432,4153.692407616648
2455.888882625288,5457.633054820944,2451.0319533530555,5234.922071269433
3774.059455736628,5292.136362410876,3793.6631723941855,5269.893907122777
3730.1950926590866,5254.119828137676,3762.5413663201807,5297.782152494724
4084.6917924220775,4484.312146293759,4076.4756556969223,4484.858027308756
3430.4179450540564,6516.024813664672,3424.3630579336814,6548.09877426771
2631.7962161857445,5452.710713944329,2610.265916014912,5468.849968504979
2182.552768253019,6620.853419476913,2214.9548849144976,6755.90501003674
3618.206033808741,6000.735096237509,3630.407415668099,5987.299521324702
2379.6471871392473,7271.60131470266,2388.9103801216174,7245.4228690615955
3505.8696816919564,7374.0531420266125,3468.7676549812377,7445.951318746767
3647.7777260349853,6153.64327048218,3634.2696807115667,6206.024004843125
3341.9400442645974,6122.41573917711,3201.174271631687,5983.618902894846
2655.3080016960744,6601.763270188063,2782.616552410411,6590.492395851971
3399.727824196509,6406.635905304153,3454.4928664390527,6474.975816235745
3469.5394177955445,7004.769027526893,3530.866640032745,6914.168465273369
2095.5639618530345,7207.782804453911,2095.5639618530345,7207.782804453911
2740.2640287646354,6654.164710380612,2712.5511555118737,6661.170810855856
2759.105080624802,7538.130543797687,2730.5551898157114,7548.157813338693
2763.943970725562,6917.155752069235,2764.3813029870025,6931.385677976279
2732.053539084463,7547.964558910395,2904.4882537052604,7505.3519574706925
2793.0682914992854,7192.200097548781,2734.5909446300375,7210.996600498528
2748.6473807662237,7270.931198698042,2717.4305161016764,7249.028193558349
2718.3447099394366,7424.180705439448,2732.13730358504,7293.119065884643
4438.930924188911,1916.6662042494993,4451.4378739267795,1906.914541876123
4900.101872299332,2540.8549488849294,4897.091683598815,2536.642880777253
3845.069791495609,3920.5011360266276,3865.9811127913904,3929.9473873838547
2318.0969066252287,3256.7782137788877,2319.7444319989413,3267.320619312208
3771.5317756574127,3950.0019264658663,3767.0844140087893,3949.5285158614806
6059.158168729979,1880.4405675476285,6048.628939634952,1884.6629885711066
3924.1224604841655,4109.679339021228,3928.536253587614,4094.442670483651
3960.9716250695465,3887.5569030468064,3941.597241183232,3901.4420454851825
2470.7966107926204,5155.5729324192835,2473.0904090921345,5174.296964958419
5048.205666162583,2925.676280205196,4991.176158881964,2922.8449145957975
3903.695216433293,3805.8573385849545,3892.694145357487,3797.7491231639137
4585.46703562001,3614.63867000326,4586.198327945274,3630.428748949145
3161.25813417124,3276.738949169242,3159.795549520712,3277.7701623280336
4755.67399099512,1613.368908409538,4775.611510756101,1610.4653861142497
1782.1753966289298,5064.623508275715,1771.0003651951833,5066.045936161921
4995.950421690143,2937.523466854248,4975.693216438195,2931.1564236362165
3750.9448457234175,3966.0141225144057,3759.959725588908,3967.355609422526
6090.884522341857,1828.3410873992957,6055.73292222323,1782.142926120279
5131.73236340107,2726.987512285509,5152.751292276244,2744.4259009169095
4039.0087671353745,3611.5073835603343,4038.8315126678613,3606.655317021282
4040.975193688251,3641.172252028794,4019.4979129953113,3770.7753853544477
5139.777833877858,2727.2221783770137,5125.799201472545,2717.875377756427
5139.908657086625,2725.7617897995347,5126.420062695925,2792.1468819929364
3839.732706537484,5373.344006509788,3835.0933453594475,5378.9000713233545
4751.379727010473,1608.6508023264648,4775.0559042747445,1608.9243702834062
3735.8273925799203,3938.4985821113182,3733.400104411509,3934.721650192034
3816.8609194585306,3986.6324249205272,3809.373251536148,3979.6090695856137
3942.04618125936,3783.3328447724393,3954.920816370548,3785.0332327616843
3908.872301783574,3900.760007941157,3900.527537922701,3896.731155070698
4649.615584275529,1449.0044485185085,4641.916152166294,1444.5768515273246
3900.95200747057,3890.738699169855,3903.991058845444,3886.8701596319615
2396.3312246783707,6590.917806574003,2391.6231577863778,6592.128156548636
3700.1506172778986,5470.837728338901,3704.1220585243664,5475.359129021743
4524.3377736819275,1972.3432442567544,4465.822152396685,1976.203940676616
6086.801081369898,1791.1311393844624,6078.595925009988,1802.9221693084085
4633.060017009762,1454.0430244043519,4636.03287246845,1445.2279871863059
5513.723897735545,4857.612250950366,5599.072080705684,4853.904338469759
4547.672618449465,1962.424209744584,4513.5098786522585,2125.5930647228806
3748.244303322786,3908.227597481379,3753.0803699010544,3905.945563858912
3349.483555187365,2153.3769966250084,3356.0356959909413,2146.6246994492662
5576.746174641728,1376.5458025838172,5389.69471153257,1292.5269496888488
5432.486136063392,1569.7213291143894,5503.477648339097,1618.727012923988
3762.8478753728546,3949.434398445102,3760.411802912248,3948.975105453173
3927.6612753400113,3942.665473859133,3917.8906326209985,3946.3291511540415
6170.147073168939,2250.1347202580387,6067.654461631221,2352.7915666873364
3779.7833632760703,5576.759351080022,3751.898882600778,5572.971438795493
2470.2940237891576,6543.638236180794,2502.5814740650144,6517.8099073286585
3274.9350320219805,6914.395601971564,3159.016571037816,6994.853443986657
2031.394079916471,3224.115705598761,2031.394079916471,3224.115705598761
2479.4056877311577,6775.964568714292,2475.94844130284,6780.420714655111
3462.6525327143804,2340.322734503102,3424.482900777204,2354.058073387075
2443.8233435702364,2220.048990076005,2449.8241131761934,2222.5521996269617
4660.498067406697,5180.422440141078,4622.965924103127,5237.236732262912
5417.212134283985,4629.514927659491,5352.015117610006,4533.56441773427
3118.3283570383405,4353.7634466582185,3137.4831336197703,4377.462212102421
3929.037585692192,3850.530797718633,3951.0274925796753,3846.57535643295
3119.160982448572,4353.217251918501,3036.4574988786794,4500.185362290778
5552.529763407442,1899.2027176403979,5633.775681922349,1854.9990612768106
3472.5806652434676,2312.5480574802514,3425.987524540381,2241.7923093325753
3199.6351381491713,2531.0672081686075,3176.938723189404,2550.2845728319294
4587.753147663854,5529.222526415377,4704.313803152443,5601.7299565442245
6054.868924340872,2296.872644919988,6016.119529118801,2282.8467969441253
3492.9357526084495,2330.274915992853,3594.881541957005,2224.377293192909
3957.6690449288117,3907.961872642469,3966.489101742398,3903.2365508908065
3962.5869936593294,3814.965080967939,4006.6072779233386,3764.2279504216904
3919.5445893514966,3899.7545202095093,3912.277469908162,3928.924017343095
5880.9650368504,2641.441055291531,5901.060987595619,2668.638792551979
3915.191972568695,4968.221234751875,3890.7967382432885,4921.5449569976545
4830.608081842936,3843.4161484898323,4812.194950502572,3859.477285594888
3872.0532547714342,4319.084315969813,3905.037330790856,4367.527177629467
5569.612701929652,3327.9407060276812,5655.925902142397,3272.877311575217
3708.673576780449,3794.791953941289,3717.3530849189096,3771.5722461464557
5498.140563380972,4071.8488435077365,5463.1891196345105,4066.3809353408446
5304.135078100298,3566.578866228269,5479.4400601959305,3569.9074855208687
4307.339717304614,4145.384349548163,4266.107190913748,4158.560474116485
4273.875015012218,3765.9292795850993,4273.3354084916455,3753.4016240156275
4304.272116980105,4147.596108833067,4267.440520979115,4232.3068031696
5173.404418126426,4164.401400976958,5187.9907353168255,4113.280898821326
5080.35648932233,3394.094583101512,4997.578652993498,3299.118502160534
4156.1093428692575,3811.728069293948,4252.917576182412,3749.4963786853464
4111.51556981478,3743.0167082923817,4236.695184570626,3732.7318707552186
5095.921000193627,3872.0523135972708,5132.871184139254,3834.555621187203
4307.408736743292,3347.683089012037,4300.955732951635,3343.822392592175
4980.38434219524,3993.517113928642,5040.619488677724,3982.6035720500686
4877.207497040448,3791.005924005088,4861.15075208149,3823.4507072286588
4311.480256175842,3828.0759507942385,4374.953982955924,3746.462974355455
